ids,label
13907,pos
13908,pos
13909,pos
13910,neg
13911,neg
13912,pos
13913,pos
13914,neg
13915,neg
13916,pos
13917,pos
13918,neg
13919,pos
13920,neg
13921,neg
13922,pos
13923,neg
13924,pos
13925,neg
13926,neg
13927,pos
13928,pos
13929,pos
13930,neg
13931,pos
13932,pos
13933,neg
13934,neg
13935,pos
13936,neg
13937,neg
13938,neg
13939,neg
13940,neg
13941,neg
13942,neg
13943,neg
13944,neg
13945,pos
13946,pos
13947,neg
13948,pos
13949,pos
13950,neg
13951,pos
13952,neg
13953,neg
13954,pos
13955,neg
13956,pos
13957,pos
13958,pos
13959,neg
13960,neg
13961,neg
13962,neg
13963,pos
13964,pos
13965,neg
13966,pos
13967,neg
13968,neg
13969,neg
13970,pos
13971,neg
13972,pos
13973,pos
13974,pos
13975,neg
13976,neg
13977,pos
13978,pos
13979,neg
13980,pos
13981,neg
13982,pos
13983,neg
13984,neg
13985,pos
13986,neg
13987,neg
13988,pos
13989,neg
13990,pos
13991,pos
13992,neg
13993,neg
13994,neg
13995,pos
13996,neg
13997,pos
13998,pos
13999,neg
14000,pos
14001,neg
14002,pos
14003,pos
14004,neg
14005,pos
14006,pos
14007,neg
14008,neg
14009,pos
14010,pos
14011,pos
14012,neg
14013,pos
14014,pos
14015,pos
14016,pos
14017,pos
14018,pos
14019,neg
14020,pos
14021,neg
14022,pos
14023,pos
14024,neg
14025,pos
14026,neg
14027,neg
14028,pos
14029,neg
14030,neg
14031,neg
14032,neg
14033,pos
14034,neg
14035,neg
14036,neg
14037,pos
14038,pos
14039,pos
14040,neg
14041,neg
14042,pos
14043,neg
14044,neg
14045,pos
14046,pos
14047,neg
14048,neg
14049,neg
14050,pos
14051,neg
14052,neg
14053,neg
14054,neg
14055,neg
14056,neg
14057,pos
14058,pos
14059,neg
14060,neg
14061,pos
14062,neg
14063,neg
14064,pos
14065,neg
14066,pos
14067,neg
14068,pos
14069,neg
14070,pos
14071,neg
14072,neg
14073,pos
14074,neg
14075,neg
14076,neg
14077,pos
14078,pos
14079,pos
14080,neg
14081,neg
14082,pos
14083,pos
14084,neg
14085,neg
14086,pos
14087,pos
14088,neg
14089,pos
14090,pos
14091,neg
14092,pos
14093,neg
14094,pos
14095,neg
14096,neg
14097,neg
14098,neg
14099,pos
14100,pos
14101,neg
14102,pos
14103,pos
14104,pos
14105,pos
14106,neg
14107,neg
14108,pos
14109,neg
14110,pos
14111,pos
14112,pos
14113,pos
14114,pos
14115,neg
14116,neg
14117,pos
14118,neg
14119,pos
14120,pos
14121,neg
14122,neg
14123,neg
14124,neg
14125,pos
14126,neg
14127,pos
14128,neg
14129,pos
14130,pos
14131,neg
14132,pos
14133,pos
14134,pos
14135,pos
14136,pos
14137,neg
14138,pos
14139,neg
14140,pos
14141,neg
14142,neg
14143,neg
14144,pos
14145,neg
14146,pos
14147,neg
14148,neg
14149,pos
14150,neg
14151,pos
14152,pos
14153,pos
14154,pos
14155,neg
14156,neg
14157,pos
14158,neg
14159,neg
14160,pos
14161,pos
14162,neg
14163,neg
14164,neg
14165,neg
14166,pos
14167,neg
14168,pos
14169,neg
14170,neg
14171,pos
14172,neg
14173,neg
14174,neg
14175,pos
14176,neg
14177,pos
14178,neg
14179,neg
14180,pos
14181,pos
14182,pos
14183,neg
14184,pos
14185,pos
14186,pos
14187,pos
14188,pos
14189,neg
14190,neg
14191,neg
14192,pos
14193,pos
14194,pos
14195,pos
14196,pos
14197,neg
14198,pos
14199,pos
14200,neg
14201,neg
14202,neg
14203,neg
14204,pos
14205,neg
14206,pos
14207,pos
14208,pos
14209,pos
14210,pos
14211,pos
14212,pos
14213,pos
14214,neg
14215,neg
14216,neg
14217,neg
14218,pos
14219,neg
14220,neg
14221,pos
14222,pos
14223,neg
14224,neg
14225,neg
14226,pos
14227,pos
14228,pos
14229,neg
14230,neg
14231,neg
14232,pos
14233,pos
14234,neg
14235,pos
14236,pos
14237,neg
14238,neg
14239,neg
14240,neg
14241,neg
14242,pos
14243,neg
14244,pos
14245,neg
14246,pos
14247,neg
14248,neg
14249,neg
14250,neg
14251,neg
14252,neg
14253,neg
14254,neg
14255,pos
14256,pos
14257,neg
14258,pos
14259,pos
14260,pos
14261,pos
14262,pos
14263,neg
14264,pos
14265,pos
14266,pos
14267,neg
14268,neg
14269,pos
14270,neg
14271,pos
14272,neg
14273,neg
14274,neg
14275,neg
14276,neg
14277,pos
14278,neg
14279,pos
14280,pos
14281,pos
14282,neg
14283,neg
14284,pos
14285,pos
14286,pos
14287,pos
14288,pos
14289,neg
14290,pos
14291,pos
14292,pos
14293,neg
14294,neg
14295,pos
14296,pos
14297,pos
14298,pos
14299,pos
14300,pos
14301,neg
14302,neg
14303,neg
14304,pos
14305,pos
14306,neg
14307,pos
14308,neg
14309,pos
14310,neg
14311,neg
14312,pos
14313,pos
14314,pos
14315,neg
14316,pos
14317,pos
14318,neg
14319,pos
14320,neg
14321,pos
14322,neg
14323,neg
14324,neg
14325,pos
14326,pos
14327,pos
14328,neg
14329,neg
14330,neg
14331,pos
14332,pos
14333,pos
14334,neg
14335,neg
14336,pos
14337,neg
14338,pos
14339,neg
14340,neg
14341,neg
14342,pos
14343,pos
14344,pos
14345,pos
14346,neg
14347,neg
14348,neg
14349,pos
14350,pos
14351,pos
14352,neg
14353,neg
14354,neg
14355,pos
14356,pos
14357,pos
14358,pos
14359,pos
14360,pos
14361,neg
14362,pos
14363,neg
14364,neg
14365,neg
14366,neg
14367,pos
14368,pos
14369,neg
14370,neg
14371,neg
14372,pos
14373,pos
14374,neg
14375,pos
14376,neg
14377,neg
14378,pos
14379,pos
14380,neg
14381,neg
14382,neg
14383,neg
14384,pos
14385,pos
14386,neg
14387,pos
14388,neg
14389,neg
14390,pos
14391,pos
14392,neg
14393,neg
14394,neg
14395,neg
14396,neg
14397,neg
14398,neg
14399,neg
14400,pos
14401,pos
14402,neg
14403,pos
14404,neg
14405,neg
14406,neg
14407,neg
14408,pos
14409,neg
14410,neg
14411,neg
14412,neg
14413,neg
14414,pos
14415,pos
14416,neg
14417,neg
14418,neg
14419,neg
14420,pos
14421,pos
14422,neg
14423,neg
14424,pos
14425,neg
14426,neg
14427,neg
14428,pos
14429,neg
14430,neg
14431,neg
14432,pos
14433,neg
14434,neg
14435,neg
14436,neg
14437,neg
14438,pos
14439,neg
14440,neg
14441,pos
14442,pos
14443,neg
14444,pos
14445,pos
14446,neg
14447,neg
14448,neg
14449,pos
14450,pos
14451,neg
14452,pos
14453,neg
14454,neg
14455,pos
14456,pos
14457,neg
14458,neg
14459,pos
14460,neg
14461,pos
14462,pos
14463,neg
14464,pos
14465,neg
14466,neg
14467,neg
14468,pos
14469,neg
14470,pos
14471,pos
14472,pos
14473,pos
14474,neg
14475,pos
14476,pos
14477,pos
14478,pos
14479,pos
14480,neg
14481,pos
14482,neg
14483,pos
14484,pos
14485,pos
14486,neg
14487,pos
14488,pos
14489,neg
14490,pos
14491,neg
14492,neg
14493,pos
14494,pos
14495,pos
14496,pos
14497,pos
14498,pos
14499,neg
14500,neg
14501,pos
14502,neg
14503,neg
14504,neg
14505,pos
14506,pos
14507,neg
14508,pos
14509,neg
14510,pos
14511,pos
14512,neg
14513,neg
14514,neg
14515,neg
14516,neg
14517,neg
14518,pos
14519,pos
14520,pos
14521,pos
14522,pos
14523,pos
14524,neg
14525,neg
14526,neg
14527,pos
14528,pos
14529,pos
14530,pos
14531,pos
14532,pos
14533,neg
14534,pos
14535,pos
14536,neg
14537,neg
14538,pos
14539,neg
14540,pos
14541,pos
14542,pos
14543,pos
14544,neg
14545,pos
14546,pos
14547,neg
14548,pos
14549,neg
14550,neg
14551,neg
14552,neg
14553,pos
14554,pos
14555,pos
14556,neg
14557,pos
14558,neg
14559,pos
14560,pos
14561,neg
14562,pos
14563,pos
14564,pos
14565,neg
14566,neg
14567,pos
14568,pos
14569,pos
14570,neg
14571,neg
14572,pos
14573,pos
14574,neg
14575,neg
14576,pos
14577,pos
14578,pos
14579,pos
14580,neg
14581,pos
14582,pos
14583,pos
14584,neg
14585,pos
14586,neg
14587,pos
14588,neg
14589,neg
14590,neg
14591,neg
14592,pos
14593,neg
14594,neg
14595,neg
14596,pos
14597,neg
14598,pos
14599,pos
14600,neg
14601,pos
14602,neg
14603,pos
14604,neg
14605,pos
14606,neg
14607,neg
14608,neg
14609,neg
14610,neg
14611,neg
14612,pos
14613,neg
14614,neg
14615,pos
14616,neg
14617,pos
14618,pos
14619,neg
14620,pos
14621,pos
14622,pos
14623,pos
14624,neg
14625,neg
14626,neg
14627,neg
14628,neg
14629,neg
14630,neg
14631,pos
14632,neg
14633,neg
14634,neg
14635,neg
14636,pos
14637,neg
14638,pos
14639,neg
14640,pos
14641,pos
14642,pos
14643,pos
14644,neg
14645,neg
14646,neg
14647,pos
14648,neg
14649,pos
14650,neg
14651,neg
14652,neg
14653,neg
14654,pos
14655,pos
14656,pos
14657,pos
14658,pos
14659,neg
14660,neg
14661,neg
14662,neg
14663,pos
14664,neg
14665,pos
14666,pos
14667,neg
14668,pos
14669,neg
14670,pos
14671,neg
14672,pos
14673,pos
14674,neg
14675,neg
14676,neg
14677,neg
14678,neg
14679,pos
14680,neg
14681,pos
14682,pos
14683,neg
14684,pos
14685,pos
14686,neg
14687,pos
14688,neg
14689,neg
14690,pos
14691,neg
14692,pos
14693,neg
14694,pos
14695,pos
14696,neg
14697,pos
14698,pos
14699,neg
14700,pos
14701,neg
14702,pos
14703,pos
14704,neg
14705,pos
14706,neg
14707,neg
14708,neg
14709,pos
14710,pos
14711,pos
14712,pos
14713,neg
14714,pos
14715,pos
14716,neg
14717,neg
14718,pos
14719,pos
14720,neg
14721,pos
14722,pos
14723,neg
14724,neg
14725,pos
14726,pos
14727,pos
14728,neg
14729,neg
14730,neg
14731,neg
14732,neg
14733,pos
14734,neg
14735,pos
14736,neg
14737,neg
14738,pos
14739,neg
14740,pos
14741,pos
14742,pos
14743,pos
14744,pos
14745,neg
14746,neg
14747,pos
14748,neg
14749,neg
14750,neg
14751,pos
14752,pos
14753,neg
14754,neg
14755,neg
14756,neg
14757,pos
14758,pos
14759,pos
14760,neg
14761,pos
14762,pos
14763,neg
14764,neg
14765,pos
14766,pos
14767,neg
14768,pos
14769,neg
14770,pos
14771,neg
14772,pos
14773,neg
14774,neg
14775,neg
14776,pos
14777,neg
14778,neg
14779,pos
14780,pos
14781,neg
14782,pos
14783,neg
14784,pos
14785,neg
14786,pos
14787,pos
14788,neg
14789,neg
14790,neg
14791,pos
14792,neg
14793,pos
14794,pos
14795,neg
14796,pos
14797,pos
14798,neg
14799,pos
14800,neg
14801,neg
14802,pos
14803,neg
14804,neg
14805,neg
14806,pos
14807,neg
14808,pos
14809,neg
14810,pos
14811,neg
14812,pos
14813,pos
14814,neg
14815,neg
14816,pos
14817,pos
14818,pos
14819,pos
14820,neg
14821,pos
14822,neg
14823,pos
14824,neg
14825,pos
14826,pos
14827,neg
14828,pos
14829,pos
14830,neg
14831,neg
14832,pos
14833,pos
14834,pos
14835,pos
14836,pos
14837,pos
14838,pos
14839,neg
14840,neg
14841,pos
14842,pos
14843,pos
14844,pos
14845,neg
14846,pos
14847,pos
14848,neg
14849,pos
14850,neg
14851,pos
14852,pos
14853,neg
14854,pos
14855,pos
14856,neg
14857,neg
14858,pos
14859,neg
14860,neg
14861,pos
14862,neg
14863,pos
14864,pos
14865,pos
14866,pos
14867,pos
14868,neg
14869,neg
14870,pos
14871,neg
14872,pos
14873,pos
14874,pos
14875,neg
14876,pos
14877,neg
14878,pos
14879,pos
14880,neg
14881,neg
14882,pos
14883,pos
14884,neg
14885,neg
14886,pos
14887,pos
14888,neg
14889,pos
14890,neg
14891,pos
14892,neg
14893,neg
14894,neg
14895,pos
14896,pos
14897,neg
14898,pos
14899,pos
14900,neg
14901,neg
14902,neg
14903,neg
14904,neg
14905,neg
14906,pos
14907,neg
14908,pos
14909,pos
14910,neg
14911,pos
14912,neg
14913,neg
14914,neg
14915,neg
14916,pos
14917,pos
14918,pos
14919,pos
14920,neg
14921,pos
14922,pos
14923,neg
14924,pos
14925,pos
14926,neg
14927,neg
14928,neg
14929,pos
14930,pos
14931,neg
14932,neg
14933,pos
14934,neg
14935,pos
14936,neg
14937,neg
14938,pos
14939,pos
14940,pos
14941,neg
14942,pos
14943,pos
14944,pos
14945,pos
14946,pos
14947,pos
14948,pos
14949,pos
14950,pos
14951,pos
14952,neg
14953,pos
14954,neg
14955,neg
14956,pos
14957,pos
14958,neg
14959,pos
14960,neg
14961,pos
14962,pos
14963,neg
14964,neg
14965,pos
14966,neg
14967,neg
14968,neg
14969,pos
14970,neg
14971,neg
14972,neg
14973,neg
14974,neg
14975,neg
14976,pos
14977,pos
14978,pos
14979,pos
14980,pos
14981,pos
14982,neg
14983,neg
14984,neg
14985,neg
14986,pos
14987,pos
14988,pos
14989,neg
14990,pos
14991,neg
14992,neg
14993,neg
14994,neg
14995,neg
14996,pos
14997,pos
14998,neg
14999,pos
15000,pos
15001,pos
15002,neg
15003,pos
15004,pos
15005,neg
15006,pos
15007,neg
15008,pos
15009,neg
15010,pos
15011,pos
15012,pos
15013,neg
15014,neg
15015,pos
15016,neg
15017,pos
15018,pos
15019,pos
15020,neg
15021,pos
15022,neg
15023,pos
15024,pos
15025,neg
15026,neg
15027,pos
15028,neg
15029,neg
15030,neg
15031,neg
15032,neg
15033,neg
15034,pos
15035,pos
15036,pos
15037,neg
15038,pos
15039,neg
15040,neg
15041,neg
15042,pos
15043,neg
15044,pos
15045,pos
15046,pos
15047,neg
15048,neg
15049,neg
15050,pos
15051,pos
15052,pos
15053,neg
15054,neg
15055,pos
15056,pos
15057,pos
15058,pos
15059,neg
15060,neg
15061,pos
15062,neg
15063,pos
15064,neg
15065,pos
15066,pos
15067,pos
15068,pos
15069,neg
15070,neg
15071,pos
15072,neg
15073,neg
15074,pos
15075,pos
15076,neg
15077,neg
15078,neg
15079,neg
15080,pos
15081,pos
15082,neg
15083,pos
15084,neg
15085,neg
15086,neg
15087,pos
15088,neg
15089,neg
15090,neg
15091,neg
15092,neg
15093,neg
15094,neg
15095,pos
15096,neg
15097,neg
15098,neg
15099,pos
15100,pos
15101,pos
15102,pos
15103,pos
15104,neg
15105,neg
15106,pos
15107,neg
15108,pos
15109,neg
15110,neg
15111,neg
15112,neg
15113,pos
15114,pos
15115,neg
15116,pos
15117,pos
15118,pos
15119,neg
15120,pos
15121,pos
15122,neg
15123,neg
15124,pos
15125,pos
15126,neg
15127,neg
15128,pos
15129,pos
15130,neg
15131,neg
15132,pos
15133,neg
15134,pos
15135,pos
15136,pos
15137,pos
15138,pos
15139,neg
15140,pos
15141,pos
15142,pos
15143,neg
15144,neg
15145,pos
15146,pos
15147,pos
15148,neg
15149,neg
15150,pos
15151,pos
15152,neg
15153,pos
15154,neg
15155,pos
15156,neg
15157,pos
15158,pos
15159,pos
15160,pos
15161,neg
15162,neg
15163,neg
15164,neg
15165,neg
15166,neg
15167,neg
15168,pos
15169,neg
15170,pos
15171,pos
15172,neg
15173,neg
15174,pos
15175,neg
15176,pos
15177,pos
15178,pos
15179,neg
15180,neg
15181,neg
15182,pos
15183,pos
15184,neg
15185,pos
15186,neg
15187,pos
15188,neg
15189,pos
15190,neg
15191,neg
15192,pos
15193,pos
15194,pos
15195,neg
15196,pos
15197,neg
15198,pos
15199,pos
15200,neg
15201,neg
15202,neg
15203,pos
15204,pos
15205,pos
15206,neg
15207,pos
15208,neg
15209,pos
15210,pos
15211,neg
15212,neg
15213,neg
15214,pos
15215,pos
15216,neg
15217,pos
15218,neg
15219,neg
15220,neg
15221,neg
15222,pos
15223,neg
15224,pos
15225,pos
15226,neg
15227,pos
15228,pos
15229,pos
15230,neg
15231,pos
15232,neg
15233,pos
15234,neg
15235,pos
15236,neg
15237,neg
15238,pos
15239,pos
15240,pos
15241,pos
15242,pos
15243,neg
15244,neg
15245,neg
15246,neg
15247,neg
15248,pos
15249,pos
15250,neg
15251,pos
15252,neg
15253,pos
15254,pos
15255,pos
15256,pos
15257,neg
15258,pos
15259,pos
15260,neg
15261,pos
15262,neg
15263,neg
15264,pos
15265,pos
15266,neg
15267,pos
15268,neg
15269,pos
15270,neg
15271,pos
15272,neg
15273,pos
15274,neg
15275,neg
15276,neg
15277,neg
15278,neg
15279,pos
15280,neg
15281,pos
15282,pos
15283,neg
15284,neg
15285,pos
15286,pos
15287,pos
15288,neg
15289,neg
15290,neg
15291,pos
15292,neg
15293,pos
15294,neg
15295,neg
15296,pos
15297,pos
15298,neg
15299,pos
15300,neg
15301,neg
15302,pos
15303,neg
15304,pos
15305,pos
15306,pos
15307,pos
15308,neg
15309,neg
15310,neg
15311,pos
15312,pos
15313,pos
15314,pos
15315,pos
15316,neg
15317,pos
15318,neg
15319,pos
15320,pos
15321,pos
15322,pos
15323,pos
15324,pos
15325,neg
15326,pos
15327,neg
15328,pos
15329,pos
15330,pos
15331,pos
15332,neg
15333,neg
15334,pos
15335,neg
15336,neg
15337,pos
15338,pos
15339,pos
15340,neg
15341,neg
15342,neg
15343,pos
15344,pos
15345,neg
15346,pos
15347,neg
15348,pos
15349,neg
15350,neg
15351,neg
15352,pos
15353,pos
15354,pos
15355,neg
15356,neg
15357,neg
15358,neg
15359,pos
15360,neg
15361,pos
15362,neg
15363,pos
15364,neg
15365,pos
15366,pos
15367,neg
15368,neg
15369,neg
15370,neg
15371,neg
15372,neg
15373,neg
15374,neg
15375,neg
15376,neg
15377,pos
15378,pos
15379,pos
15380,neg
15381,pos
15382,neg
15383,pos
15384,pos
15385,neg
15386,neg
15387,pos
15388,neg
15389,neg
15390,neg
15391,neg
15392,pos
15393,pos
15394,neg
15395,neg
15396,pos
15397,neg
15398,pos
15399,neg
15400,neg
15401,pos
15402,pos
15403,neg
15404,neg
15405,pos
15406,neg
15407,neg
15408,neg
15409,pos
15410,neg
15411,pos
15412,neg
15413,neg
15414,neg
15415,neg
15416,neg
15417,pos
15418,neg
15419,pos
15420,neg
15421,pos
15422,neg
15423,pos
15424,pos
15425,pos
15426,pos
15427,pos
15428,neg
15429,pos
15430,pos
15431,neg
15432,pos
15433,neg
15434,neg
15435,pos
15436,neg
15437,neg
15438,neg
15439,pos
15440,pos
15441,neg
15442,neg
15443,pos
15444,neg
15445,pos
15446,neg
15447,pos
15448,neg
15449,pos
15450,pos
15451,neg
15452,neg
15453,neg
15454,neg
15455,neg
15456,neg
15457,pos
15458,pos
15459,pos
15460,pos
15461,pos
15462,pos
15463,pos
15464,neg
15465,pos
15466,neg
15467,neg
15468,pos
15469,pos
15470,pos
15471,pos
15472,neg
15473,pos
15474,pos
15475,neg
15476,pos
15477,neg
15478,neg
15479,neg
15480,neg
15481,neg
15482,pos
15483,neg
15484,neg
15485,neg
15486,neg
15487,pos
15488,neg
15489,neg
15490,neg
15491,neg
15492,pos
15493,neg
15494,pos
15495,pos
15496,neg
15497,pos
15498,pos
15499,pos
15500,neg
15501,pos
15502,pos
15503,neg
15504,pos
15505,pos
15506,pos
15507,neg
15508,pos
15509,neg
15510,pos
15511,neg
15512,pos
15513,pos
15514,pos
15515,neg
15516,pos
15517,pos
15518,neg
15519,pos
15520,pos
15521,neg
15522,neg
15523,pos
15524,neg
15525,pos
15526,neg
15527,pos
15528,pos
15529,neg
15530,pos
15531,pos
15532,neg
15533,pos
15534,pos
15535,neg
15536,pos
15537,pos
15538,pos
15539,pos
15540,pos
15541,neg
15542,neg
15543,pos
15544,neg
15545,neg
15546,pos
15547,pos
15548,neg
15549,pos
15550,pos
15551,pos
15552,pos
15553,pos
15554,pos
15555,pos
15556,pos
15557,pos
15558,pos
15559,neg
15560,pos
15561,pos
15562,neg
15563,neg
15564,neg
15565,neg
15566,neg
15567,pos
15568,pos
15569,neg
15570,neg
15571,neg
15572,pos
15573,pos
15574,pos
15575,pos
15576,pos
15577,neg
15578,pos
15579,neg
15580,neg
15581,pos
15582,pos
15583,neg
15584,pos
15585,neg
15586,pos
15587,pos
15588,neg
15589,neg
15590,neg
15591,pos
15592,pos
15593,pos
15594,neg
15595,neg
15596,pos
15597,neg
15598,pos
15599,neg
15600,pos
15601,pos
15602,neg
15603,pos
15604,pos
15605,neg
15606,pos
15607,pos
15608,pos
15609,pos
15610,neg
15611,pos
15612,neg
15613,pos
15614,neg
15615,pos
15616,neg
15617,pos
15618,pos
15619,pos
15620,pos
15621,pos
15622,pos
15623,neg
15624,pos
15625,neg
15626,neg
15627,neg
15628,neg
15629,pos
15630,pos
15631,neg
15632,pos
15633,pos
15634,neg
15635,neg
15636,pos
15637,pos
15638,neg
15639,neg
15640,neg
15641,neg
15642,pos
15643,neg
15644,pos
15645,pos
15646,pos
15647,neg
15648,pos
15649,neg
15650,pos
15651,neg
15652,neg
15653,neg
15654,neg
15655,neg
15656,pos
15657,neg
15658,pos
15659,pos
15660,pos
15661,neg
15662,pos
15663,neg
15664,pos
15665,pos
15666,pos
15667,neg
15668,neg
15669,neg
15670,pos
15671,neg
15672,neg
15673,pos
15674,pos
15675,pos
15676,pos
15677,neg
15678,neg
15679,neg
15680,pos
15681,pos
15682,neg
15683,pos
15684,neg
15685,pos
15686,pos
15687,pos
15688,pos
15689,neg
15690,neg
15691,neg
15692,pos
15693,pos
15694,pos
15695,neg
15696,pos
15697,pos
15698,neg
15699,pos
15700,neg
15701,pos
15702,neg
15703,pos
15704,neg
15705,neg
15706,pos
15707,pos
15708,neg
15709,pos
15710,neg
15711,pos
15712,pos
15713,pos
15714,pos
15715,neg
15716,pos
15717,pos
15718,neg
15719,pos
15720,neg
15721,neg
15722,pos
15723,pos
15724,neg
15725,neg
15726,pos
15727,neg
15728,neg
15729,neg
15730,neg
15731,neg
15732,neg
15733,neg
15734,pos
15735,pos
15736,pos
15737,pos
15738,neg
15739,neg
15740,pos
15741,neg
15742,neg
15743,pos
15744,pos
15745,pos
15746,pos
15747,pos
15748,pos
15749,pos
15750,neg
15751,neg
15752,pos
15753,pos
15754,pos
15755,pos
15756,pos
15757,pos
15758,neg
15759,neg
15760,neg
15761,pos
15762,neg
15763,pos
15764,pos
15765,neg
15766,neg
15767,neg
15768,pos
15769,pos
15770,pos
15771,neg
15772,pos
15773,neg
15774,neg
15775,pos
15776,neg
15777,pos
15778,pos
15779,neg
15780,pos
15781,neg
15782,neg
15783,pos
15784,pos
15785,neg
15786,neg
15787,pos
15788,neg
15789,pos
15790,pos
15791,neg
15792,neg
15793,pos
15794,neg
15795,neg
15796,neg
15797,pos
15798,pos
15799,pos
15800,neg
15801,pos
15802,neg
15803,neg
15804,pos
15805,pos
15806,pos
15807,neg
15808,pos
15809,pos
15810,neg
15811,pos
15812,neg
15813,neg
15814,neg
15815,neg
15816,neg
15817,neg
15818,pos
15819,pos
15820,neg
15821,neg
15822,pos
15823,pos
15824,neg
15825,pos
15826,pos
15827,neg
15828,neg
15829,neg
15830,neg
15831,pos
15832,neg
15833,pos
15834,neg
15835,pos
15836,pos
15837,pos
15838,neg
15839,neg
15840,pos
15841,pos
15842,neg
15843,neg
15844,pos
15845,pos
15846,neg
15847,neg
15848,neg
15849,pos
15850,neg
15851,neg
15852,neg
15853,neg
15854,pos
15855,neg
15856,neg
15857,pos
15858,pos
15859,pos
15860,pos
15861,pos
15862,neg
15863,pos
15864,pos
15865,neg
15866,pos
15867,neg
15868,pos
15869,neg
15870,pos
15871,neg
15872,neg
15873,neg
15874,neg
15875,neg
15876,pos
15877,neg
15878,pos
15879,neg
15880,neg
15881,pos
15882,pos
15883,neg
15884,neg
15885,neg
15886,neg
15887,neg
15888,pos
15889,pos
15890,pos
15891,pos
15892,neg
15893,pos
15894,pos
15895,neg
15896,pos
15897,pos
15898,pos
15899,neg
15900,pos
15901,pos
15902,pos
15903,neg
15904,neg
15905,neg
15906,pos
15907,neg
15908,neg
15909,pos
15910,pos
15911,neg
15912,pos
15913,neg
15914,neg
15915,neg
15916,neg
15917,pos
15918,pos
15919,pos
15920,pos
15921,neg
15922,pos
15923,pos
15924,neg
15925,pos
15926,pos
15927,pos
15928,pos
15929,pos
15930,pos
15931,pos
15932,pos
15933,pos
15934,neg
15935,neg
15936,neg
15937,pos
15938,pos
15939,neg
15940,neg
15941,pos
15942,neg
15943,neg
15944,neg
15945,neg
15946,neg
15947,neg
15948,neg
15949,pos
15950,neg
15951,pos
15952,neg
15953,neg
15954,neg
15955,pos
15956,pos
15957,pos
15958,pos
15959,neg
15960,pos
15961,neg
15962,neg
15963,neg
15964,neg
15965,neg
15966,neg
15967,pos
15968,neg
15969,neg
15970,neg
15971,neg
15972,neg
15973,pos
15974,pos
15975,neg
15976,neg
15977,pos
15978,neg
15979,pos
15980,neg
15981,neg
15982,pos
15983,neg
15984,pos
15985,neg
15986,pos
15987,neg
15988,neg
15989,neg
15990,pos
15991,pos
15992,pos
15993,pos
15994,pos
15995,pos
15996,pos
15997,pos
15998,pos
15999,neg
16000,pos
16001,pos
16002,neg
16003,neg
16004,neg
16005,pos
16006,neg
16007,neg
16008,pos
16009,pos
16010,pos
16011,neg
16012,pos
16013,pos
16014,neg
16015,pos
16016,neg
16017,neg
16018,pos
16019,pos
16020,pos
16021,neg
16022,pos
16023,pos
16024,pos
16025,neg
16026,neg
16027,pos
16028,pos
16029,pos
16030,pos
16031,pos
16032,neg
16033,neg
16034,neg
16035,neg
16036,neg
16037,neg
16038,neg
16039,pos
16040,pos
16041,neg
16042,neg
16043,neg
16044,pos
16045,pos
16046,pos
16047,neg
16048,pos
16049,neg
16050,neg
16051,neg
16052,neg
16053,neg
16054,pos
16055,neg
16056,pos
16057,pos
16058,neg
16059,neg
16060,pos
16061,neg
16062,pos
16063,pos
16064,neg
16065,neg
16066,pos
16067,neg
16068,pos
16069,pos
16070,neg
16071,neg
16072,neg
16073,neg
16074,pos
16075,pos
16076,pos
16077,neg
16078,pos
16079,neg
16080,pos
16081,neg
16082,pos
16083,neg
16084,pos
16085,pos
16086,neg
16087,pos
16088,neg
16089,neg
16090,neg
16091,neg
16092,pos
16093,pos
16094,neg
16095,pos
16096,neg
16097,neg
16098,neg
16099,pos
16100,pos
16101,pos
16102,neg
16103,pos
16104,pos
16105,neg
16106,neg
16107,pos
16108,pos
16109,pos
16110,neg
16111,pos
16112,pos
16113,neg
16114,pos
16115,neg
16116,pos
16117,pos
16118,pos
16119,neg
16120,pos
16121,pos
16122,pos
16123,pos
16124,pos
16125,pos
16126,neg
16127,neg
16128,neg
16129,neg
16130,neg
16131,neg
16132,pos
16133,neg
16134,pos
16135,neg
16136,neg
16137,pos
16138,neg
16139,neg
16140,pos
16141,neg
16142,pos
16143,neg
16144,neg
16145,neg
16146,pos
16147,neg
16148,pos
16149,neg
16150,pos
16151,neg
16152,pos
16153,neg
16154,neg
16155,neg
16156,pos
16157,neg
16158,neg
16159,pos
16160,pos
16161,neg
16162,pos
16163,pos
16164,pos
16165,pos
16166,neg
16167,neg
16168,pos
16169,pos
16170,pos
16171,pos
16172,pos
16173,neg
16174,neg
16175,pos
16176,pos
16177,pos
16178,pos
16179,pos
16180,neg
16181,neg
16182,pos
16183,pos
16184,neg
16185,neg
16186,pos
16187,pos
16188,neg
16189,pos
16190,pos
16191,neg
16192,neg
16193,pos
16194,neg
16195,neg
16196,neg
16197,neg
16198,pos
16199,pos
16200,pos
16201,neg
16202,neg
16203,neg
16204,neg
16205,neg
16206,neg
16207,pos
16208,neg
16209,pos
16210,pos
16211,neg
16212,pos
16213,neg
16214,neg
16215,pos
16216,pos
16217,neg
16218,pos
16219,neg
16220,neg
16221,neg
16222,pos
16223,pos
16224,pos
16225,pos
16226,pos
16227,neg
16228,pos
16229,pos
16230,neg
16231,neg
16232,pos
16233,neg
16234,pos
16235,neg
16236,neg
16237,pos
16238,neg
